-368.04,12.56,09:17:31.713
-165.28,-4.1,09:17:32.028
44.2,-21.78,09:17:32.342
207.56,-31.07,09:17:32.585
406.27,-45.77,09:17:32.900
586.28,-56.57,09:17:33.215
704.61,-61.06,09:17:33.460
827,-66.94,09:17:33.774
908.45,-68.44,09:17:34.089
946.53,-65.23,09:17:34.403
942.59,-61.76,09:17:34.648
899.41,-53.23,09:17:34.964
811.41,-40.71,09:17:35.278
713.59,-30.63,09:17:35.523
560.16,-15.26,09:17:35.838
377.55,0.98,09:17:36.152
176.38,17.89,09:17:36.466
13,32.21,09:17:36.709
-195.6,45.56,09:17:37.023
-395.88,58.61,09:17:37.338
-537.83,67.35,09:17:37.581
-697.09,76.58,09:17:37.897
-821.39,79.8,09:17:38.212
-907.76,82.14,09:17:38.526
-943.02,80.89,09:17:38.772
-949.87,74.96,09:17:39.085
-911.12,67.17,09:17:39.400
-851.01,59.64,09:17:39.644
-737.41,45.07,09:17:39.959
-586.43,31.73,09:17:40.274
-408.59,15.31,09:17:40.589
-254.4,2.59,09:17:40.833
-47.6,-13.6,09:17:41.147
161.75,-29.28,09:17:41.461
321.15,-39.18,09:17:41.705
508.41,-50.81,09:17:42.021
673.57,-60.11,09:17:42.335
804.25,-66.26,09:17:42.651
878.96,-67.96,09:17:42.896
934.05,-68.19,09:17:43.210
947.46,-62.95,09:17:43.525
922.38,-57.52,09:17:43.769
853.15,-47.39,09:17:44.084
743.08,-33.28,09:17:44.399
594.76,-17.83,09:17:44.714
459.36,-6.65,09:17:44.958
264.82,10.23,09:17:45.272
57.79,26.79,09:17:45.586
-104.1,39.88,09:17:45.830
-309.15,52.57,09:17:46.144
-498.7,66.79,09:17:46.458
-665.59,74.84,09:17:46.772
-771.33,79.45,09:17:47.016
-874.16,82.04,09:17:47.331
-934.83,80.85,09:17:47.646
-952.68,79.03,09:17:47.891
-933.64,72.08,09:17:48.205
-868.29,61.05,09:17:48.519
-763.35,50.18,09:17:48.833
-656.16,37.78,09:17:49.077
-490.17,21.42,09:17:49.391
-299.84,5.4,09:17:49.705
-140.02,-6.11,09:17:49.949
70.55,-22.18,09:17:50.264
276.74,-37.94,09:17:50.579
470.35,-49.16,09:17:50.894
603.69,-57.03,09:17:51.138
750.18,-64.89,09:17:51.452
859.38,-68.79,09:17:51.766
913.99,-69.49,09:17:52.010
946.59,-66.24,09:17:52.324
933.13,-59.78,09:17:52.638
873.51,-48.97,09:17:52.952
799.1,-40.97,09:17:53.196
666.65,-25.74,09:17:53.511
501.51,-9.29,09:17:53.826
356.34,1.83,09:17:54.071
154.29,19.44,09:17:54.385
-55.86,35.51,09:17:54.699
-261.56,50.47,09:17:55.013
-414.95,60.97,09:17:55.257
-591.1,70.26,09:17:55.571
-740.51,77.58,09:17:55.885
-830.33,80.91,09:17:56.130
-911.08,82.09,09:17:56.444
-947.91,80.23,09:17:56.759
-940.79,73.58,09:17:57.074
-901.67,66.45,09:17:57.318
-815.24,55.91,09:17:57.632
-689.28,42.04,09:17:57.946
-568.02,28.68,09:17:58.190
-388.77,13.2,09:17:58.504
-187.92,-3.29,09:17:58.818
20,-19.19,09:17:59.132
181.52,-31.25,09:17:59.376
383.58,-45.05,09:17:59.691
564.24,-56,09:18:00.006
687.12,-62.41,09:18:00.251
812.43,-67.83,09:18:00.565
900.02,-68.94,09:18:00.879
942.15,-68.1,09:18:01.193
943.36,-64.03,09:18:01.437
906.16,-55.02,09:18:01.752
822.86,-43.22,09:18:02.065
731.58,-32.62,09:18:02.309
580.85,-18.04,09:18:02.624
401.61,-1.11,09:18:02.939
201.78,16.25,09:18:03.255
40.41,28.03,09:18:03.499
-167.48,43.95,09:18:03.811
-369.22,58.54,09:18:04.126
-512.56,66.63,09:18:04.370
-675.15,75.64,09:18:04.684
-805.13,80.61,09:18:04.999
